image,label,x,y,width,height
GOPR8291/00025.jpg,1,0.34919100000000003,0.5213369999999999,0.01279075,0.0439972
GOPR8291/00025.jpg,1,0.6988129999999999,0.6580315,0.29262150000000003,0.3666298333333334
GOPR8291/00025.jpg,2,0.3469135,0.5089494999999999,0.0112694,0.03501455
GOPR8291/00025.jpg,2,0.7186173333333333,0.5232876666666667,0.07233048333333332,0.34114466666666665
GOPR8291/00026.jpg,1,0.3178986666666666,0.5229043333333334,0.016627533333333333,0.061478766666666664
GOPR8291/00026.jpg,1,0.9291548000000001,0.6241306,0.1397698,0.29506299999999996
GOPR8291/00026.jpg,2,0.31691033333333335,0.5057616666666667,0.012911933333333334,0.04766503333333333
GOPR8291/00026.jpg,2,0.946063,0.5153188,0.06898754,0.2650408
GOPR8291/00027.jpg,1,0.26999983333333333,0.5369618333333332,0.029420216666666665,0.07158361666666667
GOPR8291/00027.jpg,1,0.984136,0.6144196666666666,0.029885033333333335,0.189283
GOPR8291/00027.jpg,2,0.2691133333333333,0.5106766666666668,0.016244966666666666,0.06703825000000001
GOPR8291/00028.jpg,1,0.186357,0.551988,0.0431592,0.0999214
GOPR8291/00028.jpg,2,0.185546,0.50913,0.0196547,0.101391
GOPR8291/00029.jpg,1,0.1206035,0.5629465,0.051121775,0.1290335
GOPR8291/00029.jpg,2,0.11777075000000001,0.5053287499999999,0.028955250000000002,0.1225955
GOPR8291/00030.jpg,1,0.06322929166666667,0.5735725,0.039477041666666664,0.20267791666666668
GOPR8291/00030.jpg,2,0.060867249999999984,0.5038948333333334,0.04672308333333334,0.15795250000000002
GOPR8291/00031.jpg,1,0.07905091,0.6022835000000001,0.10754042,0.28022389999999997
GOPR8291/00031.jpg,2,0.06451954000000001,0.5109777,0.048332360000000005,0.23237709999999998
GOPR8291/00032.jpg,1,0.37123088888888883,0.6631025555555555,0.2897977777777778,0.3549361111111111
GOPR8291/00032.jpg,2,0.3735306666666667,0.5344576666666667,0.05925664444444445,0.35208211111111104
GOPR8291/00033.jpg,1,0.9166285000000001,0.6256135999999999,0.1417446,0.2675956
GOPR8291/00033.jpg,2,0.9443547000000001,0.5125195,0.059287049999999994,0.23813230000000002
GOPR8291/00034.jpg,1,0.984003,0.5683315,0.029935974999999997,0.13736225
GOPR8291/00034.jpg,2,0.9926964999999999,0.51559625,0.01392645,0.1418625
GOPR8291/00035.jpg,1,0.843058142857143,0.5531658571428572,0.06557027142857143,0.10272564285714285
GOPR8291/00035.jpg,2,0.836932142857143,0.5123735714285714,0.021343285714285714,0.09119601428571429
GOPR8291/00036.jpg,1,0.7226244,0.5407234000000001,0.04216916,0.07865864
GOPR8291/00036.jpg,2,0.716698,0.5125014,0.01857414,0.06834246
GOPR8291/00037.jpg,1,0.6612361666666667,0.5353598333333333,0.023507366666666668,0.0523314
GOPR8291/00037.jpg,2,0.6591215,0.5132258333333334,0.013113033333333335,0.052064316666666666
GOPR8291/00038.jpg,1,0.6207257500000001,0.5289495000000001,0.015035975000000002,0.0421366
GOPR8291/00038.jpg,2,0.6196470000000001,0.5111472499999999,0.0101777425,0.03854895
GOPR8291/00039.jpg,1,0.590298375,0.5264802500000001,0.024165475,0.034572862499999996
GOPR8291/00039.jpg,2,0.587668375,0.5116,0.007773765,0.0325494125
GOPR8291/00040.jpg,1,0.5260000476190476,0.5261362857142856,0.027832357142857145,0.03489049047619048
GOPR8291/00040.jpg,2,0.5240201904761905,0.5103997142857143,0.00788691523809524,0.03145453809523809
GOPR8291/00041.jpg,1,0.48541975000000004,0.5260717500000001,0.0100387175,0.040533625000000004
GOPR8291/00041.jpg,2,0.48613725,0.51342225,0.0127527,0.037120675
GOPR8291/00042.jpg,1,0.48491875,0.5294449999999999,0.008579345,0.045616224999999996
GOPR8291/00042.jpg,2,0.48477525,0.51326475,0.0130091,0.041951075000000004
GOPR8291/00043.jpg,1,0.48964549999999996,0.53682775,0.014562450000000001,0.0576294
GOPR8291/00043.jpg,2,0.48962425000000004,0.5141152499999999,0.017246650000000002,0.053966925
GOPR8291/00044.jpg,1,0.4905315,0.5357195,0.0153627,0.06321412500000001
GOPR8291/00044.jpg,2,0.491458,0.5110092500000001,0.01782765,0.05853785
GOPR8291/00045.jpg,1,0.109478,0.470151,0.0248927,0.0660877
GOPR8291/00045.jpg,1,0.4904095,0.5326872500000001,0.012721559166666667,0.06739097499999999
GOPR8291/00045.jpg,2,0.112456,0.458993,0.0101238,0.0529274
GOPR8291/00045.jpg,2,0.48999258333333334,0.5094058333333332,0.015972133333333333,0.053092616666666675
GOPR8291/00046.jpg,1,0.49039192307692303,0.5362747307692307,0.01448623923076923,0.06477847692307692
GOPR8291/00046.jpg,2,0.490348,0.508991076923077,0.016072318076923074,0.05640393846153846
GOPR8291/00047.jpg,1,0.4966404,0.540517,0.016773479999999997,0.07646201999999999
GOPR8291/00047.jpg,2,0.49713440000000003,0.5155714,0.021900460000000004,0.06784846
GOPR8291/00048.jpg,1,0.5092498333333334,0.5567675,0.02120116666666667,0.11248783333333333
GOPR8291/00048.jpg,2,0.5091358333333335,0.5059125,0.02685586666666667,0.09860413333333333
GOPR8291/00049.jpg,1,0.5610263333333334,0.6063772222222222,0.12306511111111111,0.22595966666666667
GOPR8291/00049.jpg,2,0.5515787777777779,0.5103640000000002,0.045194700000000004,0.18314833333333336
GOPR8291/00050.jpg,1,0.9487414999999999,0.63282,0.0995293,0.272211
GOPR8291/00050.jpg,2,0.973904,0.48879225000000004,0.050184325,0.17566325
GOPR8291/00051.jpg,1,0.9727118571428571,0.5663035714285715,0.052778471428571436,0.12498085714285714
GOPR8291/00051.jpg,2,0.9843387142857143,0.5171745714285715,0.0258822,0.12427242857142858
GOPR8291/00052.jpg,1,0.8282651428571429,0.5505631428571429,0.06199338571428571,0.09988192857142855
GOPR8291/00052.jpg,2,0.8182325714285715,0.5135315714285714,0.020011728571428574,0.09126037142857144
GOPR8291/00053.jpg,1,0.7237410434782608,0.5382858695652175,0.035053178260869566,0.07422854782608694
GOPR8291/00053.jpg,2,0.7199590869565218,0.5121724782608696,0.016313382608695654,0.0672162347826087
GOPR8291/00054.jpg,1,0.6566487999999999,0.535069,0.04464648,0.05290134
GOPR8291/00054.jpg,2,0.6528018000000001,0.5128106,0.010856439999999998,0.048814380000000004
GOPR8291/00055.jpg,1,0.5644959999999999,0.5337455,0.029532450000000002,0.0550841
GOPR8291/00055.jpg,2,0.565023,0.5106585,0.010723945,0.047837825
GOPR8291/00056.jpg,1,0.57321575,0.5410923999999999,0.05229277499999999,0.065529435
GOPR8291/00056.jpg,2,0.5746616,0.5139054500000001,0.0147079095,0.060323775
GOPR8291/00057.jpg,1,0.6868974999999999,0.5438415,0.028002975,0.058382674999999995
GOPR8291/00057.jpg,2,0.6901755,0.51741025,0.021641224999999997,0.058010225
GOPR8291/00058.jpg,1,0.6621145,0.5297225,0.021911325000000002,0.05559485
GOPR8291/00058.jpg,2,0.659817375,0.509620625,0.0129197125,0.0461272875
GOPR8291/00059.jpg,1,0.62313675,0.5284035,0.017121149999999998,0.0452988
GOPR8291/00059.jpg,2,0.6221165,0.511498,0.011283592500000002,0.041202575
GOPR8291/00060.jpg,1,0.5962097142857142,0.5270165714285715,0.0166311,0.036006128571428576
GOPR8291/00060.jpg,2,0.5950138571428571,0.5105332857142858,0.007224467142857143,0.030966585714285712
GOPR8291/00061.jpg,1,0.5417108571428572,0.5242305714285714,0.0296699,0.036826642857142856
GOPR8291/00061.jpg,2,0.5394811428571429,0.5095475714285714,0.006695521428571427,0.031170314285714287
GOPR8291/00062.jpg,1,0.49167333333333324,0.5240045555555555,0.028341666666666668,0.03588212222222222
GOPR8291/00062.jpg,2,0.48978199999999994,0.5086121111111113,0.0074344055555555545,0.031555177777777776
GOPR8291/00063.jpg,1,0.47012000000000004,0.52225975,0.026575825000000004,0.037956975
GOPR8291/00063.jpg,2,0.468213,0.5094235,0.0059964875,0.03058685
GOPR8291/00064.jpg,1,0.4677330000000001,0.5253818749999999,0.0091928625,0.03407195625
GOPR8291/00064.jpg,2,0.46693925,0.5098353125000001,0.009625681874999998,0.031515474999999994
GOPR8291/00065.jpg,1,0.48302683333333335,0.5252308333333333,0.017852983333333333,0.03445435
GOPR8291/00065.jpg,2,0.4824566666666667,0.5087015,0.007810106666666666,0.02958423333333333
GOPR8291/00066.jpg,1,0.49781650000000005,0.5242548333333333,0.02852695,0.03541125
GOPR8291/00066.jpg,2,0.49910716666666666,0.5079028333333334,0.0075940949999999995,0.030911033333333327
GOPR8291/00067.jpg,1,0.5402156666666666,0.5236073333333334,0.02936025,0.032992966666666665
GOPR8291/00067.jpg,2,0.5433690000000001,0.5101261666666667,0.006346335000000001,0.028406333333333336
GOPR8291/00068.jpg,1,0.5941468333333334,0.5238435,0.014457400000000002,0.038381083333333336
GOPR8291/00068.jpg,2,0.592874,0.5094855000000001,0.0059899766666666665,0.02806183333333333
GOPR8291/00069.jpg,1,0.583298,0.527802,0.0156904,0.0422113
GOPR8291/00069.jpg,2,0.584379,0.5108,0.00655512,0.0340036
GOPR8291/00070.jpg,1,0.5112876666666667,0.5363426666666666,0.03479575,0.05159986666666667
GOPR8291/00070.jpg,2,0.5090675,0.5084601666666666,0.011992461666666667,0.05060615000000001
GOPR8291/00071.jpg,1,0.34729299999999996,0.54652025,0.06962975,0.09402425
GOPR8291/00071.jpg,2,0.3418785,0.5104247500000001,0.01794,0.0797512
GOPR8291/00072.jpg,1,0.09954758571428571,0.5552158571428571,0.08784794285714284,0.13837585714285713
GOPR8291/00072.jpg,2,0.10161814285714285,0.5006752857142857,0.02469368571428571,0.12357385714285715
GOPR8291/00073.jpg,1,0.0335293,0.608262,0.0663841,0.227945
GOPR8291/00073.jpg,2,0.0237554,0.518616,0.0430895,0.210826
GOPR8291/00074.jpg,1,0.39909425,0.67208775,0.32571825,0.42710175
GOPR8291/00074.jpg,2,0.40942775000000003,0.52206725,0.08116035,0.40500724999999993
GOPR8291/00075.jpg,1,0.9524464285714286,0.6344335714285715,0.09115362857142859,0.23491357142857144
GOPR8291/00075.jpg,2,0.9773464285714287,0.4770862857142858,0.042315671428571434,0.17018771428571425
GOPR8291/00076.jpg,1,0.976403,0.5662934285714286,0.044687085714285715,0.12423757142857143
GOPR8291/00076.jpg,2,0.9872687142857143,0.5078591428571428,0.023769428571428573,0.11695615714285713
GOPR8291/00077.jpg,1,0.884035,0.552631,0.0644652,0.118917
GOPR8291/00077.jpg,2,0.879479,0.513644,0.023007,0.0998093
GOPR8291/00079.jpg,1,0.7685188571428571,0.5499302857142858,0.04469687857142857,0.07605256428571429
GOPR8291/00079.jpg,2,0.7659735714285716,0.5134794285714286,0.017861707142857144,0.07567200714285714
GOPR8291/00080.jpg,1,0.7272440000000001,0.541849,0.039292916666666663,0.06968714999999999
GOPR8291/00080.jpg,2,0.7247965000000001,0.512147,0.016504266666666666,0.06292451666666667
GOPR8291/00081.jpg,1,0.6902075000000001,0.5398432499999999,0.049230949999999996,0.06399255000000001
GOPR8291/00081.jpg,2,0.6873815,0.5128917499999999,0.015571475000000001,0.060217124999999996
GOPR8291/00082.jpg,1,0.63611275,0.5382947499999999,0.04885965,0.05617029999999999
GOPR8291/00082.jpg,2,0.63497325,0.513804,0.011365425,0.05172155
GOPR8291/00083.jpg,1,0.5795422499999999,0.536859,0.046367525,0.0598338
GOPR8291/00083.jpg,2,0.57911175,0.5126395,0.010862775,0.05178555
GOPR8291/00084.jpg,1,0.5250746190476191,0.5366029047619046,0.051844852380952385,0.06285618571428572
GOPR8291/00084.jpg,2,0.5242351904761905,0.5122374285714286,0.013662890952380954,0.05499131428571429
GOPR8291/00085.jpg,1,0.5015892380952381,0.5345897142857142,0.05056638571428572,0.06431274761904764
GOPR8291/00085.jpg,2,0.4999777619047619,0.5093191428571429,0.01389887619047619,0.054400109523809526
GOPR8291/00086.jpg,1,0.49981084210526316,0.5348127894736843,0.050094242105263156,0.06383393157894737
GOPR8291/00086.jpg,2,0.49957410526315793,0.5095326315789473,0.012848454736842107,0.05583077368421052
GOPR8291/00087.jpg,1,0.518744,0.5370858333333334,0.056658983333333336,0.06274085
GOPR8291/00087.jpg,2,0.5144853333333334,0.5116364999999999,0.013715683333333334,0.05593463333333334
GOPR8291/00088.jpg,1,0.541072,0.5367650476190479,0.049153361904761904,0.06055672380952381
GOPR8291/00088.jpg,2,0.5392936666666667,0.5124815714285714,0.013883333333333334,0.05646063809523808
GOPR8291/00089.jpg,1,0.54344325,0.5359262499999999,0.050696450000000004,0.058386175
GOPR8291/00089.jpg,2,0.54072575,0.5137815,0.0116699,0.0533466
GOPR8291/00090.jpg,1,0.118161,0.482161,0.0370219,0.0500757
GOPR8291/00090.jpg,1,0.4882824,0.5359359999999999,0.052298109999999995,0.05706623000000001
GOPR8291/00090.jpg,2,0.121422,0.460252,0.0197108,0.0472813
GOPR8291/00090.jpg,2,0.4857685,0.5118181999999999,0.013409454999999997,0.053393060000000006
GOPR8291/00091.jpg,1,0.42879045,0.5363349499999999,0.05252546499999999,0.06155151499999999
GOPR8291/00091.jpg,2,0.42556395,0.5115634499999999,0.0131244515,0.058109155
GOPR8291/00092.jpg,1,0.36898999999999993,0.53620625,0.0501216,0.060110224999999996
GOPR8291/00092.jpg,2,0.36533050000000006,0.51089025,0.014133324999999999,0.0568795
GOPR8291/00093.jpg,1,0.3270661666666667,0.5332155,0.02012303333333333,0.04995458333333333
GOPR8291/00093.jpg,2,0.3249663333333333,0.5091691666666667,0.012281886666666665,0.04994089999999999
GOPR8291/00094.jpg,1,0.32567979999999996,0.5289695,0.017300329999999996,0.049486835
GOPR8291/00094.jpg,2,0.3271018,0.5077177,0.011245499499999997,0.04548021000000001
GOPR8291/00095.jpg,1,0.3395465416666667,0.5270221249999999,0.014461120833333332,0.0463649625
GOPR8291/00095.jpg,2,0.3400664583333333,0.5089769166666666,0.010544226250000002,0.03790655833333333
GOPR8291/00096.jpg,1,0.34925686956521745,0.5254294347826087,0.013674273913043477,0.04174243043478261
GOPR8291/00096.jpg,2,0.3497256818181818,0.5069075,0.009706023636363633,0.03771358636363636
GOPR8291/00097.jpg,1,0.35848083333333336,0.5225933333333334,0.013215116666666665,0.038493599999999996
GOPR8291/00097.jpg,2,0.358074,0.5072133333333333,0.007596836666666666,0.030785483333333332
GOPR8291/00098.jpg,1,0.3975295,0.5240907000000001,0.026327839999999998,0.03476149
GOPR8291/00098.jpg,2,0.398424,0.5090499,0.007572969000000001,0.03501165
GOPR8291/00099.jpg,1,0.4644513333333333,0.5247311666666666,0.031116216666666665,0.03311691666666667
GOPR8291/00099.jpg,2,0.4676373333333334,0.5086594999999999,0.007575436666666667,0.03004836666666667
GOPR8291/00100.jpg,1,0.5425294999999999,0.52423375,0.02827175,0.03799415
GOPR8291/00100.jpg,2,0.544622,0.5097094999999999,0.0088017325,0.0333239
GOPR8291/00101.jpg,1,0.6013128571428571,0.5250825714285715,0.01336107142857143,0.03851502857142857
GOPR8291/00101.jpg,2,0.6011718571428571,0.5083607142857142,0.008096808571428572,0.030580357142857145
GOPR8291/00102.jpg,1,0.632867142857143,0.5271437142857143,0.01679174285714286,0.05190792857142856
GOPR8291/00102.jpg,2,0.6325347142857142,0.5085612857142856,0.010782944285714288,0.040653985714285724
GOPR8291/00103.jpg,1,0.6825485714285715,0.5349074285714285,0.027344585714285715,0.0597856
GOPR8291/00103.jpg,2,0.6855604285714285,0.5132758571428571,0.013333657142857143,0.054174999999999994
GOPR8291/00104.jpg,1,0.7674548,0.546777,0.04589236,0.08041275999999999
GOPR8291/00104.jpg,2,0.7699038,0.5162086,0.013941239999999999,0.07175988
GOPR8291/00105.jpg,1,0.915547,0.560511,0.0758199,0.119241
GOPR8291/00105.jpg,2,0.924965,0.511974,0.0199526,0.101661
GOPR8291/00106.jpg,1,0.9647551249999999,0.597942375,0.0678126625,0.230869125
GOPR8291/00106.jpg,2,0.986582,0.48819324999999997,0.0239783875,0.1419935
GOPR8291/00107.jpg,1,0.74342975,0.58117625,0.035199549999999996,0.134659
GOPR8291/00107.jpg,2,0.740667,0.504813,0.037809749999999996,0.12511475
GOPR8291/00108.jpg,1,0.7496244,0.5560968000000001,0.027610040000000002,0.08776318000000001
GOPR8291/00108.jpg,2,0.7458264000000001,0.5061324,0.02487974,0.07973698
GOPR8291/00109.jpg,1,0.7087031666666667,0.5394285000000001,0.03138533333333334,0.06838308333333333
GOPR8291/00109.jpg,2,0.7046011666666666,0.5121168333333334,0.015207799999999999,0.057963049999999995
GOPR8291/00110.jpg,1,0.6531794999999999,0.5329149166666666,0.02233052666666667,0.04559424583333333
GOPR8291/00110.jpg,2,0.6508789999999999,0.514615090909091,0.010879660000000001,0.04510949090909091
GOPR8291/00111.jpg,1,0.6183915,0.5307965000000001,0.01552885,0.03824665
GOPR8291/00111.jpg,2,0.6161835,0.5145965,0.0077202775,0.037464300000000006
GOPR8291/00112.jpg,1,0.580977,0.52689,0.02530218333333333,0.03354000000000001
GOPR8291/00112.jpg,2,0.5785363333333333,0.5131783333333333,0.007499373333333333,0.03248815
GOPR8291/00113.jpg,1,0.5178724285714286,0.5239981428571429,0.028398885714285716,0.03401024285714286
GOPR8291/00113.jpg,2,0.5164697142857143,0.5096674285714285,0.006070392857142857,0.02957961428571429
GOPR8291/00114.jpg,1,0.48540649999999996,0.52309825,0.0299903,0.038664025
GOPR8291/00114.jpg,2,0.484854,0.51051425,0.00761746,0.032076475
GOPR8291/00115.jpg,1,0.4537654285714286,0.520295,0.029199242857142853,0.04089122857142857
GOPR8291/00115.jpg,2,0.4503277142857143,0.5070584285714286,0.006656507142857143,0.02938977142857143
GOPR8291/00116.jpg,1,0.3931695,0.522673,0.025540649999999998,0.039991
GOPR8291/00116.jpg,2,0.3912495,0.5066625,0.0070795175,0.031644874999999996
GOPR8291/00117.jpg,1,0.36268155555555553,0.5264467777777777,0.016974700000000002,0.03653147777777778
GOPR8291/00117.jpg,2,0.3633793333333334,0.5073468888888889,0.007470424444444445,0.029559255555555553
GOPR8291/00118.jpg,1,0.4233805,0.52999675,0.036151249999999996,0.044728174999999995
GOPR8291/00118.jpg,2,0.42508975000000004,0.512476,0.0095768975,0.041918975
GOPR8291/00119.jpg,1,0.5170480476190477,0.5309156190476191,0.03915863333333333,0.048546123809523806
GOPR8291/00119.jpg,2,0.5188355714285713,0.5119616666666666,0.009634503333333334,0.04412771904761904
GOPR8291/00120.jpg,1,0.6178801499999999,0.5324434499999999,0.04408855999999999,0.05274167500000001
GOPR8291/00120.jpg,2,0.6208526499999999,0.5113555000000001,0.0108123895,0.048094395
GOPR8291/00121.jpg,1,0.7055803125,0.5327060625000001,0.031386831250000004,0.07284574374999998
GOPR8291/00121.jpg,2,0.7039460625,0.5093528125000001,0.014327756249999999,0.0636756125
GOPR8291/00122.jpg,1,0.8071093333333335,0.5467008888888889,0.054944122222222225,0.09632044444444444
GOPR8291/00122.jpg,2,0.805231111111111,0.5112453333333333,0.016760055555555556,0.08290194444444444
GOPR8291/00123.jpg,1,0.9659219047619045,0.5722306666666667,0.06203897142857142,0.13900857142857145
GOPR8291/00123.jpg,2,0.961886619047619,0.5243178571428571,0.029723323809523805,0.1257351142857143
GOPR8291/00124.jpg,1,0.919807,0.631399,0.140707,0.262983
GOPR8291/00124.jpg,2,0.917171,0.52231,0.0429827,0.22597
GOPR8291/00125.jpg,1,0.66359225,0.6672199999999999,0.309185,0.41122325
GOPR8291/00125.jpg,2,0.66245325,0.537236,0.08056795,0.369436
GOPR8291/00126.jpg,1,0.27683525,0.653492,0.299936,0.44957025
GOPR8291/00126.jpg,2,0.22093375,0.5110542499999999,0.090124175,0.381517
GOPR8291/00127.jpg,1,0.0244258,0.566554,0.048266199999999995,0.16772949999999998
GOPR8291/00127.jpg,2,0.01599635,0.50795875,0.031388825,0.1840365
GOPR8291/00128.jpg,1,0.18068124999999996,0.54954825,0.058409825,0.10966287499999999
GOPR8291/00128.jpg,2,0.18818387499999997,0.5072471249999999,0.0231890125,0.086696975
GOPR8291/00129.jpg,1,0.3060571666666666,0.5317710000000001,0.01739338333333333,0.054697350000000006
GOPR8291/00129.jpg,2,0.3080635,0.5045788333333333,0.01473745,0.04936081666666667
GOPR8291/00130.jpg,1,0.3551435,0.5228703333333332,0.01648405,0.03922791666666667
GOPR8291/00130.jpg,2,0.3569191666666667,0.5048378333333333,0.00849897,0.0331913
GOPR8291/00131.jpg,1,0.40922939999999997,0.5228728,0.02967877,0.037821085
GOPR8291/00131.jpg,2,0.4117241,0.50796555,0.007274278999999999,0.032670729999999995
GOPR8291/00132.jpg,1,0.4786524999999999,0.523419,0.028356650000000004,0.03750005000000001
GOPR8291/00132.jpg,2,0.4806125,0.50893025,0.007620605,0.034559225
GOPR8291/00133.jpg,1,0.542094947368421,0.5248381578947368,0.0292492947368421,0.03399546315789474
GOPR8291/00133.jpg,2,0.5438392105263157,0.5112414736842105,0.008115651578947369,0.034471684210526314
GOPR8291/00134.jpg,1,0.5957336666666667,0.5262193333333333,0.013083933333333334,0.03458116666666666
GOPR8291/00134.jpg,2,0.5953638333333334,0.510436,0.008410856666666666,0.03033625
GOPR8291/00135.jpg,1,0.620293,0.5310865000000001,0.0140023,0.036827783333333336
GOPR8291/00135.jpg,2,0.6213399999999999,0.5121551666666666,0.010863326666666668,0.03664918333333333
GOPR8291/00136.jpg,1,0.6551595,0.53295975,0.02210525,0.054775075000000006
GOPR8291/00136.jpg,2,0.65599275,0.5147710000000001,0.013721325,0.0533486
GOPR8291/00137.jpg,1,0.68438575,0.54402475,0.0188466,0.05579335
GOPR8291/00137.jpg,2,0.6868375,0.51431125,0.018811099999999997,0.059851725
GOPR8291/00138.jpg,1,0.612651,0.554422,0.0797648,0.0802677
GOPR8291/00138.jpg,2,0.609042,0.515161,0.014798,0.0750329
GOPR8291/00139.jpg,1,0.42480300000000004,0.5485107499999999,0.0674607,0.07757797500000001
GOPR8291/00139.jpg,2,0.41680675,0.509632,0.017593699999999997,0.0737884
GOPR8291/00140.jpg,1,0.308141,0.53687725,0.020422299999999997,0.060790675
GOPR8291/00140.jpg,2,0.3062565,0.50821025,0.0203508,0.060027250000000004
GOPR8291/00141.jpg,1,0.32253571428571426,0.5320824285714286,0.02095830952380952,0.04992207142857143
GOPR8291/00141.jpg,2,0.32450036363636364,0.5077676363636362,0.012040408181818184,0.04582445363636364
GOPR8291/00142.jpg,1,0.34981055555555557,0.5260625555555555,0.01419352222222222,0.037209677777777776
GOPR8291/00142.jpg,2,0.35033777777777775,0.5090292222222222,0.009938973333333333,0.03516736666666667
GOPR8291/00143.jpg,1,0.37854150000000003,0.5243022500000001,0.025301024999999998,0.0311265
GOPR8291/00143.jpg,2,0.38154575,0.511096,0.0061382925,0.033191625
GOPR8291/00144.jpg,1,0.4427741666666667,0.5227223333333334,0.023586593333333333,0.032974733333333325
GOPR8291/00144.jpg,2,0.44374025000000006,0.5104305833333335,0.008465645833333334,0.030566249999999993
GOPR8291/00145.jpg,1,0.48198559999999996,0.5283771999999999,0.00863645,0.03580698
GOPR8291/00145.jpg,2,0.48190140000000004,0.5091965999999999,0.009720746,0.03153604
GOPR8291/00146.jpg,1,0.4854939999999999,0.5297526666666666,0.010708165,0.0497881
GOPR8291/00146.jpg,2,0.48552100000000004,0.5118631666666668,0.013441166666666665,0.04568460000000001
GOPR8291/00147.jpg,1,0.4906495,0.53750625,0.011505525,0.05756285
GOPR8291/00147.jpg,2,0.49100475000000005,0.5129845000000001,0.017318375,0.054980175
GOPR8291/00148.jpg,1,0.5027645714285713,0.5487088571428572,0.019106428571428573,0.08860185714285715
GOPR8291/00148.jpg,2,0.503286,0.5131207142857143,0.026497814285714287,0.08182940000000001
GOPR8291/00149.jpg,1,0.542599,0.583941,0.038876,0.148848
GOPR8291/00149.jpg,2,0.542599,0.518333,0.0385335,0.137367
GOPR8291/00150.jpg,1,0.5544425000000001,0.5836078333333333,0.04368603333333334,0.1686775
GOPR8291/00150.jpg,2,0.5548425,0.507084,0.04144573333333333,0.13985691666666666
GOPR8291/00151.jpg,1,0.55688775,0.583066,0.05109180000000001,0.1717375
GOPR8291/00151.jpg,2,0.5524819999999999,0.5130005,0.044576250000000005,0.15100875
GOPR8291/00152.jpg,1,0.556345,0.5843922500000001,0.057159299999999996,0.1819405
GOPR8291/00152.jpg,2,0.5537067499999999,0.5110174999999999,0.047510025000000004,0.15220775
GOPR8291/00153.jpg,1,0.5567687894736842,0.5786593684210527,0.05562826842105264,0.19189152631578946
GOPR8291/00153.jpg,2,0.5570392105263157,0.5178749999999999,0.04633043684210526,0.1494713157894737
GOPR8291/00154.jpg,1,0.5748262000000001,0.5855186666666666,0.1012836,0.19610679999999997
GOPR8291/00154.jpg,2,0.568483,0.5134082666666667,0.04254114,0.1635307333333333
GOPR8291/00155.jpg,1,0.6895849999999999,0.6179364999999999,0.17463440000000002,0.23785699999999993
GOPR8291/00155.jpg,2,0.6809993999999999,0.5233648499999999,0.041321159999999996,0.21803659999999997
GOPR8291/00156.jpg,1,0.8734504000000001,0.6378292,0.16245359999999998,0.23225880000000002
GOPR8291/00156.jpg,2,0.9018687999999999,0.5207765999999999,0.057313760000000005,0.2256872
